rootid,store,name,categories,description,is_active,is_anchor,display_mode,include_in_menu,part_finders,category_products
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem118","006R01179,013R00589"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem118i","006R01179,013R00589"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem118u","006R01179,013R00589"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem120","006R01182,013R00589"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem123","006R01182,013R00589"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem128","006R01182,013R00589"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem15",106R00586
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem15i",106R00586
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem165","006R01146,008R12896"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem175","006R01146,008R12896"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem20","106R01048,113R00671"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem20i","106R01048,113R00671"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem24","008R12903,013R00579"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem35","006R01046,008R12896,108R00493"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem45","006R01046,008R12896,108R00493"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem55","006R01046,008R12896,108R00493"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem940","8R7971T,8R7972T,8R7973T,8R7974T"
3,default,"Xerox Workcentre M ","Xerox/Xerox Workcentre M/Xerox Workcentre M ","Xerox Workcentre M ",1,1,PRODUCTS,0,"xerox workcentremworkcentrem950","8R7971T,8R7972T,8R7973T,8R7974T"
